URL,Lable,target
http://pinnate-dedications.000webhostapp.com/statementspayroll/Drop/site/index.html,1,Dropbox
https://www.surveygizmo.com/s3/4598551/Drop,1,Dropbox
http://awaboss10-001-site1.ftempurl.com/include/awa.php,1,Dropbox
https://mpequity.sharepoint.com/:b:/g/Efe884bvvOxHmi59mtXYG7kBaTQDLnctBiXnTeDQoyU8xQ,1,Dropbox
https://cesarayora.com/wp-admin/images/Quickbook/rcs.htm,1,Dropbox
https://fundaciongamavision.org/wp-admin/maint/methodone/43po4963f/boaupdatenow.php,1,Dropbox
http://monicamargolis.com/dropboxa/dropboxa/,1,Dropbox
https://www.sakthicleaningservice.com/images/file/one/one/one/one/one/index.html,1,Dropbox
https://forms.office.com/Pages/ResponsePage.aspx?id=Lkg3THEjdkOZSW-6JJ2fYkt7QVnBWo5Eu3QWqihpd_1UNUpKRFhFU0U2QVMwQjE2OUZGUlVEQUdZSC4u,1,Dropbox
https://cidrd.com.do/ttmm11/SiMER7PAGz2QHJ/eju34G2j39xRip/cQudr27xrffYfP/D6SJK2EwmMio/VaU3nL2fuPHgwAFC/index.htm,1,Dropbox
http://www.palestrasynergym.it/components/com_foxcontact/css/uploads/file/Validation/login.php,1,Dropbox
http://maaknitting.com/html/nsw/data/,1,Dropbox
http://worldwidelogisticsgh.com/update/dropbox/login/,1,Dropbox
http://makingtime4you.com/droppp/offer/file/file/site/index.html,1,Dropbox
https://kineslince.com/trialine/drpbxhub/main.html?accessToFile=accessing&fileAccess=86761&encryptedCookie=52e85aa026e3bf9f0961affcda2cf649&u=691a5e76f55c04dbec96bdc396d7df05&connecting=989803ade2b8ed93248a415221c1b6da&phaseAccess=9a7c9248353e1d61c655b2443aebbb3e&p=7adef6c1221e697bcbcaaf27e7c1e70e,1,Dropbox
http://lukerioux.com/imgs/wp/pd/index.php,1,Dropbox
http://www.stary-sacz.eu/imgss/db/box/,1,Dropbox
http://sahabatsuksesbersama.com/wp-admin/includes/doc/ayo1/ayo1/ayo1/,1,Dropbox
http://sofiarisaa.id/scripts_mwi/myworkscope/dropboxdoc/openup/viewfile/USER/user/,1,Dropbox
http://www.theautismhandbook.com/wordpress/wp-content/plugins/ubh/site/index.html,1,Dropbox
https://qlink.me/QifSZw4u,1,Dropbox
https://voluntarybenefitsatwork-my.sharepoint.com/:b:/g/personal/marco_vbwork_com/EXLbxxqguPVFnVD8CSIkfqUBQABP6AM1zF5RSYJu511dbQ?e=oQrULc,1,Dropbox
http://smuconsulting.com/mama/Microsoft/index2.php?l=_JeHFUq_VJOXK0QWHtoGYDw1774256418&fid.13InboxLight.aspxn.1774256418&fid.125289964252813InboxLight99642_Product-email&email=,1,Dropbox
http://bostonianweddings.com/real/,1,Dropbox
http://larah.in/rdccc1/rdc/rdc/pro/enterprise.php,1,Dropbox
http://starsongspk.audio,1,Dropbox
https://1drv.ms/xs/s!AijsyJAf6o8naIoCM4x0huNCfhA?wdFormId=%7B1703BAF3%2D2241%2D46E1%2DA790%2DF9BE11E7E625%7D,1,Dropbox
https://regionmaya.com.mx/01/10/,1,Dropbox
http://santossarioa.000webhostapp.com/db/db1/Validation/login.php,1,Dropbox
http://virginia-pacelli.000webhostapp.com/new_now(2)hen/site/index.html,1,Dropbox
http://antacid-prisoners.000webhostapp.com/fay/DropNewVasion%20(1)%20(1)%20(1)/DropNewVasion/Fresh/index.html,1,Dropbox
http://colchado.us/eez/exce/dgd/dgd/dgd/,1,Dropbox
http://cvdbb7777.000webhostapp.com/savelinkline/site/index.html,1,Dropbox
http://pustulate-twine.000webhostapp.com/home/new_now/site/index.html,1,Dropbox
http://pallranch.000webhostapp.com/drop2017/site/index.htm,1,Dropbox
http://forums.goninja.de/data/WeTransfer/WeTransfer/index.php,1,Dropbox
http://forums.goninja.de/data/WeTransfer/WeTransfer/new.php?cmd=login_submit&id=6c8d40df5b6f632e283e35f6103bc6c16c8d40df5b6f632e283e35f6103bc6c1&session=6c8d40df5b6f632e283e35f6103bc6c16c8d40df5b6f632e283e35f6103bc6c1,1,Dropbox
https://www.dropbox.com/s/8jlk677mjpkt7zo/Balance_Summary.htm?dl=1,1,Dropbox
http://isuk.org.tr/wp-admin/includes/gd.htm,1,Dropbox
http://vanzongames.com/login.php,1,Dropbox
https://kind-allen-d9e806.netlify.com,1,Dropbox
https://www.dropbox.com/l/scl/AABfjXuQ4GEmKnar9BHlrcpZQd_Y0u1Ax7s,1,Dropbox
http://ctkparish.ca/zdoin/,1,Dropbox
http://ctkparish.ca/zdoin,1,Dropbox
http://pdfholder.000webhostapp.com/,1,Dropbox
http://ambasada.us/db222/db222/,1,Dropbox
http://airpaccleantech.com/js/office/index.html,1,Dropbox
http://larah.in/rdccc1/rdc/rdc/pro/index.php,1,Dropbox
http://humanidanza.com/logs/DropNewVasion/Fresh/,1,Dropbox
http://www.accroforum.com/galerie_portraits/big/DB/dropboxsign/dropbox/664b2bf0fd4ca31ebe92282dd80117d7/,1,Dropbox
http://www.accroforum.com/galerie_portraits/big/DB/dropboxsign/dropbox/,1,Dropbox
http://minashah.com/wp-admin/dpbx/submit.php,1,Dropbox
http://snip.ly/8j64x,1,Dropbox
http://sfx64.com/class/ayo1/ayo1/ayo1/,1,Dropbox
https://sites.google.com/site/policynotif002288/,1,Facebook
https://sites.google.com/site/2017valididentity/,1,Facebook
https://sites.google.com/site/wwwinfopages09221/,1,Facebook
https://sites.google.com/site/protecvip10/,1,Facebook
https://sites.google.com/site/wwwinfopages09012/,1,Facebook
https://sites.google.com/site/securehelpcenter548785644558/,1,Facebook
https://sites.google.com/site/wwwpagesinfo0963/,1,Facebook
https://sites.google.com/site/recoveryfbnotifications/,1,Facebook
https://sites.google.com/site/confirms3543535353535354353534/,1,Facebook
https://sites.google.com/site/help401010000521000000/,1,Facebook
https://sites.google.com/site/wwwpagesconfirms0931/,1,Facebook
https://sites.google.com/site/wwwpagesinfo094/,1,Facebook
https://sites.google.com/site/policynotif201030/home,1,Facebook
https://sites.google.com/site/recoveryfbhelpcenter/,1,Facebook
https://sites.google.com/site/wwwadspagessupor12/,1,Facebook
https://sites.google.com/site/wwwinfopageerrors0897/,1,Facebook
https://sites.google.com/site/policyclaming900245/,1,Facebook
https://sites.google.com/site/policyclaming99080/,1,Facebook
https://sites.google.com/site/wwwinfopages09654/,1,Facebook
https://sites.google.com/site/pagesconfirms931/,1,Facebook
https://sites.google.com/site/wwwinfoads092/,1,Facebook
https://sites.google.com/site/policyclaming990000861/,1,Facebook
https://sites.google.com/site/policyclaming99000045488008/,1,Facebook
https://sites.google.com/site/recoveryfbcenter/,1,Facebook
https://sites.google.com/site/chekacountconfiirms/home,1,Facebook
https://sites.google.com/site/policyclaming9900004548875/,1,Facebook
https://sites.google.com/site/help871001545412100000/,1,Facebook
https://sites.google.com/site/wwwinfopages094/home,1,Facebook
https://sites.google.com/site/policyclaming990000454045/,1,Facebook
https://sites.google.com/site/wwwinfopages0942/,1,Facebook
https://sites.google.com/site/confrimationsacounst/home,1,Facebook
https://sites.google.com/site/help74540110104104014100/,1,Facebook
https://sites.google.com/site/policyclaming9900344300/,1,Facebook
https://sites.google.com/site/wwwinfopages091/,1,Facebook
https://sites.google.com/site/policyclaming99008767/,1,Facebook
https://sites.google.com/site/acounttchek/home,1,Facebook
https://sites.google.com/site/acountchekconfirmations/home,1,Facebook
https://sites.google.com/site/unblockingfbcontactcenterhelp/,1,Facebook
https://sites.google.com/site/unblockingfbcontactuscenter/,1,Facebook
https://sites.google.com/site/wwwlogininfo9842/,1,Facebook
https://sites.google.com/site/poliyciclaming000886574764521/,1,Facebook
https://sites.google.com/site/pagebusiness2017/,1,Facebook
https://sites.google.com/site/policyclaming767767000123/,1,Facebook
https://sites.google.com/site/wwwinfofblogin341/,1,Facebook
https://sites.google.com/site/policyclaming76776700012397/,1,Facebook
http://www.alliedcrutch.com/197f8ec811a85a3090e34719cce8270d5bc60315-0-0-0/&amp;c1=3&amp;c2=oyuyuii&amp;c3=oyuyuii,1,Facebook
https://sites.google.com/site/warning2u2u2u2u2/,1,Facebook
https://sites.google.com/site/infofb5226111933v94043us/,1,Facebook
https://sites.google.com/site/infopolicyterm20931/,1,Facebook
https://sites.google.com/site/poliyciclaming5454000230089/,1,Facebook
https://sites.google.com/site/confirrmacount/home,1,Facebook
https://sites.google.com/site/settingacounnt/home,1,Facebook
https://sites.google.com/site/confrmations/home,1,Facebook
https://sites.google.com/site/unblockingfbcontactinfous/,1,Facebook
https://sites.google.com/site/poliyciclaming545400023/,1,Facebook
https://sites.google.com/site/policynotife89950001/,1,Facebook
https://sites.google.com/site/infofb5226111902v1220/,1,Facebook
https://sites.google.com/site/info5226111900v1220/,1,Facebook
https://sites.google.com/site/warningpolicy9090866300023/,1,Facebook
https://sites.google.com/site/help000210000200000/,1,Facebook
https://sites.google.com/site/unblockingfbinfous/,1,Facebook
https://sites.google.com/site/acountconfrm/,1,Facebook
https://sites.google.com/site/info2201721sf7110/,1,Facebook
https://sites.google.com/site/wwwinfologinfb091/,1,Facebook
https://sites.google.com/site/wwwlogininfo0912/,1,Facebook
https://sites.google.com/site/chekacountconfirm/,1,Facebook
https://sites.google.com/site/info4225092900v122/,1,Facebook
https://sites.google.com/site/lastwarning8786556540012/,1,Facebook
https://sites.google.com/site/lastwarning78989898000012/,1,Facebook
https://sites.google.com/site/securepage01/,1,Facebook
https://sites.google.com/site/unblockingfbusinfo/,1,Facebook
https://sites.google.com/site/confirmationsst/,1,Facebook
https://sites.google.com/site/chekpointcentre66/,1,Facebook
https://sites.google.com/site/confimr0942/,1,Facebook
https://sites.google.com/site/lastwarning000008675656712/,1,Facebook
https://sites.google.com/site/lastwarning0009897867123/,1,Facebook
https://sites.google.com/site/noticepage1/,1,Facebook
https://sites.google.com/site/help545610200000/,1,Facebook
https://sites.google.com/site/confirmationss123/home,1,Facebook
https://sites.google.com/site/acounconfirmantionss/,1,Facebook
https://sites.google.com/site/help32120052100002512000/,1,Facebook
https://sites.google.com/site/lastwarning900088100000781/,1,Facebook
https://sites.google.com/site/lastwarning900088100000331/,1,Facebook
https://facebook.ba.org.ua/,1,Facebook
https://sites.google.com/site/wwwconfirminfo0942/,1,Facebook
https://sites.google.com/site/verifyhelpcenter258963/,1,Facebook
https://sites.google.com/site/policynotife90008810/,1,Facebook
https://sites.google.com/site/info017732fb/,1,Facebook
https://sites.google.com/site/protectservices001/,1,Facebook
https://sites.google.com/site/policynotife90000211/,1,Facebook
https://sites.google.com/site/lastwarning1y1u1i/,1,Facebook
https://sites.google.com/site/recovery2f0b1r7/,1,Facebook
https://sites.google.com/site/theincomingcontactservice/,1,Facebook
https://sites.google.com/site/policyclaming00012555300200/,1,Facebook
https://sites.google.com/site/policyclaming9765745534657/,1,Facebook
https://sites.google.com/site/policynotife9900011133/,1,Facebook
https://sites.google.com/site/policynotife990001113344/,1,Facebook
https://sites.google.com/site/policyclaming00012555300211/,1,Facebook
https://sites.google.com/site/help12323015610050000/,1,Facebook
https://sites.google.com/site/policynotife9900011144/,1,Facebook
https://sites.google.com/site/policyclaming0001255530089/,1,Facebook
https://sites.google.com/site/policyclaming0001255530028867/,1,Facebook
https://sites.google.com/site/helpsafettys017/,1,Facebook
https://sites.google.com/site/help315231002150051/,1,Facebook
https://sites.google.com/site/help213165123051200/,1,Facebook
https://sites.google.com/site/info561155/,1,Facebook
http://privasi-acc.esy.es/,1,Facebook
https://sites.google.com/site/clamingloggin76576576765000012/,1,Facebook
https://sites.google.com/site/customershelpcenter00121545/,1,Facebook
http://svinstall.com/img/facebook/,1,Facebook
https://sites.google.com/site/unblcokingfbhelpcontactus/,1,Facebook
https://sites.google.com/site/infofblock2017/,1,Facebook
https://sites.google.com/site/info78545/,1,Facebook
https://sites.google.com/site/policynotife9933/,1,Facebook
https://sites.google.com/site/confirminfo09324/,1,Facebook
https://sites.google.com/site/help132155621051400/,1,Facebook
https://sites.google.com/site/confirm56433000071/,1,Facebook
http://recovery404.xyz/fr/loga22.php?refsrc=&amp;refid=8,1,Facebook
https://sites.google.com/site/facebooksecure43547525234/home,1,Facebook
https://sites.google.com/site/facebooknoticads97823466546/home,1,Facebook
https://sites.google.com/site/facebooknoticlocking123111313/home,1,Facebook
https://sites.google.com/site/confirmunblockingfb/,1,Facebook
https://sites.google.com/site/claming5643550000123/,1,Facebook
https://sites.google.com/site/claming56435500000012/,1,Facebook
https://sites.google.com/site/logininfo5214/,1,Facebook
https://sites.google.com/site/claming56435500000865434/,1,Facebook
https://sites.google.com/site/claminglogin0007511101/,1,Facebook
https://sites.google.com/site/claminglogin588000001112/,1,Facebook
https://sites.google.com/site/claminglogin0000002134/,1,Facebook
https://sites.google.com/site/cekpointresove8745/,1,Facebook
https://sites.google.com/site/securepage2017/,1,Facebook
https://sites.google.com/site/unblockingfbhelpus/,1,Facebook
https://sites.google.com/site/checkfaceoklog/,1,Facebook
https://sites.google.com/site/loginclaming00004434343412/,1,Facebook
https://sites.google.com/site/information68775/,1,Facebook
https://sites.google.com/site/claminglogin56435500030001100/,1,Facebook
https://sites.google.com/site/lastwarningfbr4r4r4/,1,Facebook
https://sites.google.com/site/unblockingfbcontactus/,1,Facebook
https://sites.google.com/site/fbsacurity2017/,1,Facebook
https://sites.google.com/site/claming5643300000045/,1,Facebook
https://sites.google.com/site/claming56433667002/,1,Facebook
https://sites.google.com/site/claminglogin5643000878/,1,Facebook
https://sites.google.com/site/recoveryfb2017/,1,Facebook
https://sites.google.com/site/fbrecoverytyret56fgth6776/,1,Facebook
https://sites.google.com/site/notificationforyou98745/,1,Facebook
https://sites.google.com/site/loginfbsafety/,1,Facebook
https://sites.google.com/site/claminglogin564336670/,1,Facebook
https://sites.google.com/site/monggonost8775213/,1,Facebook
https://sites.google.com/site/info5227811034v110/,1,Facebook
https://sites.google.com/site/claming56433667000022/,1,Facebook
https://sites.google.com/site/claming56433667000021/,1,Facebook
https://sites.google.com/site/claming56433667000023/,1,Facebook
https://sites.google.com/site/helpcentre8745112/,1,Facebook
https://sites.google.com/site/claming5643366700001/,1,Facebook
https://sites.google.com/site/helpinfofb2017/,1,Facebook
https://sites.google.com/site/claming56433667000012/,1,Facebook
https://sites.google.com/site/recoveryfbtr56sdgtfds56/,1,Facebook
https://sites.google.com/site/departmenssafetyinc432534764/home,1,Facebook
https://sites.google.com/site/lamprit656512/,1,Facebook
https://sites.google.com/site/accesfbagain17/,1,Facebook
https://sites.google.com/site/reconfirmsgethelp/,1,Facebook
https://sites.google.com/site/recovry0913/,1,Facebook
https://sites.google.com/site/confirmfblog2017/,1,Facebook
https://sites.google.com/site/claminer545435456432500/,1,Facebook
https://sites.google.com/site/facebooknotic123454612313/home,1,Facebook
https://sites.google.com/site/activatonssxxx/,1,Facebook
https://sites.google.com/site/claminer54543545655100/,1,Facebook
https://sites.google.com/site/claminer545435456589765/,1,Facebook
https://sites.google.com/site/scurityupdateterms0913/,1,Facebook
https://sites.google.com/site/scurity091313/,1,Facebook
https://sites.google.com/site/termsofprivacy8975641516/,1,Facebook
https://sites.google.com/site/clamingidentify3344353210/,1,Facebook
https://sites.google.com/site/warningfb9yh986/,1,Facebook
https://sites.google.com/site/infofbrecover7698756/,1,Facebook
https://sites.google.com/site/info23f991200072t/,1,Facebook
https://sites.google.com/site/clamingidentify008754504/,1,Facebook
https://sites.google.com/site/clamingidentify008754503/,1,Facebook
https://sites.google.com/site/clamingidentify008754501/,1,Facebook
https://sites.google.com/site/clamingidentify008754502/,1,Facebook
https://sites.google.com/site/infofblog2017/,1,Facebook
https://sites.google.com/site/teaminformation784415154/,1,Facebook
https://sites.google.com/site/contactfbhelpcentreinfo/,1,Facebook
https://sites.google.com/site/claming56433000094/,1,Facebook
https://sites.google.com/site/claming56433000092/,1,Facebook
https://sites.google.com/site/claming56433000093/,1,Facebook
https://sites.google.com/site/claming56433000090/,1,Facebook
https://sites.google.com/site/getfb2017/,1,Facebook
http://terok.co.nf/222.php,1,Facebook
https://sites.google.com/site/facebookadsnotic23466632314/home,1,Facebook
https://sites.google.com/site/accesfb2017/,1,Facebook
https://sites.google.com/site/claming56433000084/,1,Facebook
https://sites.google.com/site/claming56433000082/,1,Facebook
https://sites.google.com/site/claming56433000081/,1,Facebook
https://sites.google.com/site/claming56433000083/,1,Facebook
https://sites.google.com/site/help15421002512000212000/,1,Facebook
https://sites.google.com/site/contactfbhelpus/,1,Facebook
https://sites.google.com/site/info0568755310004cf/,1,Facebook
https://sites.google.com/site/claming56433000074/,1,Facebook
https://sites.google.com/site/claming56433000075/,1,Facebook
https://sites.google.com/site/helpsecureprotection02/,1,Facebook
https://sites.google.com/site/claming56433000061/,1,Facebook
https://sites.google.com/site/claming56433000066/,1,Facebook
https://sites.google.com/site/claming56433000063/,1,Facebook
https://sites.google.com/site/claming56433000064/,1,Facebook
https://sites.google.com/site/claming56433000065/,1,Facebook
https://sites.google.com/site/departmennotic3452342/home,1,Facebook
https://sites.google.com/site/help543512120000041100151000/,1,Facebook
https://sites.google.com/site/info2211997gt/,1,Facebook
https://sites.google.com/site/claming56433000062/,1,Facebook
https://sites.google.com/site/confimrsaccpages17/,1,Facebook
https://yourpagerecovery.com/?chekpoint=facebook.com/standart,1,Facebook
https://yourpagerecovery.com/,1,Facebook
http://account-will-be-disabled.freecluster.eu/step.php,1,Facebook
http://account-will-be-disabled.freecluster.eu/,1,Facebook
https://sites.google.com/site/claming56433000/,1,Facebook
https://sites.google.com/site/reporwfe3/,1,Facebook
https://sites.google.com/site/busetwew77687/,1,Facebook
https://sites.google.com/site/info4872025d2201q/,1,Facebook
https://sites.google.com/site/claming5643300002/,1,Facebook
https://sites.google.com/site/verivyignorexx/,1,Facebook
https://sites.google.com/site/claming5643300004/,1,Facebook
https://sites.google.com/site/claming5643300006/,1,Facebook
https://sites.google.com/site/claming5643300003/,1,Facebook
https://sites.google.com/site/siteloginsreadtext567546005/,1,Facebook
https://sites.google.com/site/siteloginsreadtext567546002/,1,Facebook
https://sites.google.com/site/claming5643300005/,1,Facebook
https://sites.google.com/site/claming5643300001/,1,Facebook
https://sites.google.com/site/siteloginsreadtext567546004/,1,Facebook
https://sites.google.com/site/ambronotoh226651/,1,Facebook
https://sites.google.com/site/sansayden89709/,1,Facebook
https://sites.google.com/site/siteloginsreadtext567546003/,1,Facebook
https://sites.google.com/site/notificationforyou19787/,1,Facebook
https://sites.google.com/site/notificationforyou41874654/,1,Facebook
https://sites.google.com/site/protectionfbaccrecovery2017/,1,Facebook
https://sites.google.com/site/reconfirm32434/,1,Facebook
https://sites.google.com/site/info7812544400000000001d/,1,Facebook
https://sites.google.com/site/claming432000/,1,Facebook
https://sites.google.com/site/notificationforyou16789/,1,Facebook
https://sites.google.com/site/confirms224/,1,Facebook
https://sites.google.com/site/appslastmore/,1,Facebook
https://sites.google.com/site/protectedactcentre/home,1,Facebook
https://sites.google.com/site/siteloginsreadtext567546001/,1,Facebook
https://sites.google.com/site/upedatefb2017/,1,Facebook
https://sites.google.com/site/appsrecovery00123/,1,Facebook
https://sites.google.com/site/siteloginsreadtext222756754601/,1,Facebook
https://sites.google.com/site/siteloginsreadtext222756754602/,1,Facebook
https://sites.google.com/site/siteloginsreadtext222756754603/,1,Facebook
https://sites.google.com/site/warningrevoverfbdg657657/,1,Facebook
https://sites.google.com/site/protectfbacct010/,1,Facebook
https://sites.google.com/site/info1200000000556f/,1,Facebook
https://sites.google.com/site/info998n2170000000w/,1,Facebook
https://sites.google.com/site/info1fb588710000f/,1,Facebook
https://sites.google.com/site/info3315781000000/,1,Facebook
https://sites.google.com/site/warningfb67854/,1,Facebook
https://sites.google.com/site/login000122/,1,Facebook
https://sites.google.com/site/confirmscs00012/,1,Facebook
https://sites.google.com/site/loginsreadtext411432504/,1,Facebook
https://sites.google.com/site/unblockingfbcontactinfo/,1,Facebook
https://sites.google.com/site/samangekhelpcentre/,1,Facebook
https://sites.google.com/site/info996200010bf/,1,Facebook
https://sites.google.com/site/info105570000000f/,1,Facebook
https://sites.google.com/site/loginsreadtext404115045/,1,Facebook
https://sites.google.com/site/toluasuhi00121761/,1,Facebook
https://sites.google.com/site/contactfbhelpcentre/,1,Facebook
https://sites.google.com/site/facebooksecures32534523542354/home,1,Facebook
https://sites.google.com/site/fixestheproblem/,1,Facebook
https://sites.google.com/site/info904330000t/,1,Facebook
http://communitystandards.site44.com,1,Facebook
https://sites.google.com/site/info10000555777ce/,1,Facebook
https://sites.google.com/site/info11766000000e/,1,Facebook
https://sites.google.com/site/facebooksecure235445723454/home,1,Facebook
https://sites.google.com/site/info100000578711c/,1,Facebook
https://sites.google.com/site/warningfb456757/,1,Facebook
https://sites.google.com/site/acceptgethelp3242/,1,Facebook
https://sites.google.com/site/help1213321230002130000/,1,Facebook
https://sites.google.com/site/loginsreadtext40450456/,1,Facebook
https://sites.google.com/site/loginsreadtext400456/,1,Facebook
https://sites.google.com/site/help100005224410255220000/,1,Facebook
https://sites.google.com/site/checkpointrecovery200/,1,Facebook
https://sites.google.com/site/sacuritypages1000002154540530/,1,Facebook
https://sites.google.com/site/recoveryhelpscenter/,1,Facebook
https://sites.google.com/site/logins000123/,1,Facebook
https://sites.google.com/site/info778fb00332711c/,1,Facebook
https://sites.google.com/site/infonitic345347457547/home,1,Facebook
https://sites.google.com/site/sartenbers002/,1,Facebook
https://sites.google.com/site/bolengtol2120/,1,Facebook
https://sites.google.com/site/251148info001e/,1,Facebook
https://sites.google.com/site/12208info0001vf/,1,Facebook
https://sites.google.com/site/conectedfbcenter/,1,Facebook
https://sites.google.com/site/notificationforyou984651/,1,Facebook
http://unblocking-fb-help-center-us.125mb.com/contact/help/ServiceLogin.php,1,Facebook
https://sites.google.com/site/confirmapps001/,1,Facebook
https://sites.google.com/site/help12330130006565000/,1,Facebook
https://sites.google.com/site/informationteam68461/,1,Facebook
https://sites.google.com/site/help100000423200050000/,1,Facebook
https://sites.google.com/site/kontulle22132/,1,Facebook
https://sites.google.com/site/reconfirmationaccc34563/,1,Facebook
https://sites.google.com/site/reconfirms887/,1,Facebook
https://sites.google.com/site/info025mfb00o899d/,1,Facebook
https://sites.google.com/site/notificationforyou65796845/,1,Facebook
https://sites.google.com/site/informationteam86464165/,1,Facebook
https://sites.google.com/site/6997112info33e/,1,Facebook
https://sites.google.com/site/recoveryhalpscenter/,1,Facebook
https://sites.google.com/site/info23fe3211987c/,1,Facebook
https://sites.google.com/site/fbinformation67667/,1,Facebook
https://sites.google.com/site/unblockfbxx/,1,Facebook
https://sites.google.com/site/lamprit0909o/,1,Facebook
https://sites.google.com/site/laciekamakang00121/,1,Facebook
https://sites.google.com/site/recoveryactfbnotice/,1,Facebook
https://sites.google.com/site/help120021454646566510000022/,1,Facebook
https://sites.google.com/site/unblockingfbinfocenter/,1,Facebook
https://sites.google.com/site/claming88765/,1,Facebook
https://sites.google.com/site/waningfb87511/,1,Facebook
https://sites.google.com/site/soredest000870/,1,Facebook
https://sites.google.com/site/help0001112121024145656562100/,1,Facebook
https://sites.google.com/site/info9923fbvt665/,1,Facebook
https://sites.google.com/site/facebookucer4569234/home,1,Facebook
https://sites.google.com/site/info223fbg900788e/,1,Facebook
https://sites.google.com/site/bongaktel5507/,1,Facebook
https://sites.google.com/site/unblockfbcom/,1,Facebook
https://sites.google.com/site/lowortsot00909/,1,Facebook
https://sites.google.com/site/info099fb778119c/,1,Facebook
https://sites.google.com/site/recover3424/home,1,Facebook
https://sites.google.com/site/info877efb0911788r/,1,Facebook
https://sites.google.com/site/informationfb56/,1,Facebook
https://sites.google.com/site/information879835/,1,Facebook
https://sites.google.com/site/claming8889955/,1,Facebook
https://sites.google.com/site/claming8889966/,1,Facebook
https://sites.google.com/site/unblockingfbnotification/,1,Facebook
https://sites.google.com/site/loginfb2017/,1,Facebook
https://sites.google.com/site/info200001fb/,1,Facebook
https://sites.google.com/site/info30fbgtr001/,1,Facebook
https://sites.google.com/site/teaminformation987462/,1,Facebook
https://sites.google.com/site/information987546651/,1,Facebook
https://sites.google.com/site/claming44444/,1,Facebook
https://sites.google.com/site/helprecoveryfbacc2017/,1,Facebook
https://sites.google.com/site/cmaing11114/,1,Facebook
https://sites.google.com/site/helpshaert/,1,Facebook
https://sites.google.com/site/cmaing11112/,1,Facebook
https://sites.google.com/site/info0019fbdt7733/,1,Facebook
https://sites.google.com/site/loginfb777dfg/,1,Facebook
https://sites.google.com/site/helpid009119700/,1,Facebook
http://www.leaddogweb.com/Docs/view.html,1,Google
http://www.leaddogweb.com/Docs/real2.php,1,Google
http://www.leaddogweb.com/Docs/pvalidate.html,1,Google
https://drive.google.com/file/d/0BwQW_LHWYsi8RzFjeE1IZE9QNnc/edit,1,Google
http://wazzpromo.com/ws/playstore/,1,Google
http://hendersonglass.co.nz/,1,Google
http://goosebyunopsinvestment.com/GDD(1script)/hud1/GDD/GDD/GDD/GDD/GD.zip/docmsg.htm,1,Google
http://pontevedrabeachsports.com/dbfile/dbfile/best/submit.php,1,Google
http://bigganchinta.com/wp-content/uploads/2016/11/slims.html,1,Google
http://schuylerpark.com/logs/page/1d55f2cd7b3eccc3fca3064aa1b83a55/,1,Google
http://cssneuro.com/google,1,Google
http://watersedgehoa.info/wp-includes/olucs/All_Mail_Domain/secured/,1,Google
http://bandithound.com/gdoc/index.html,1,Google
http://sovana.com.au/drive/google/,1,Google
http://ofertademanda.com/mee/docss/contactform.php,1,Google
http://ofertademanda.com/learner/mine/docss/contactform.php,1,Google
http://ofertademanda.com/gg/docss/contactform.php,1,Google
http://ofertademanda.com/boss/docss/contactform.php,1,Google
http://re-electshadqadri.com/wordpress/wp-content/,1,Google
http://gycommunity.com/wp-content/Login/googleAL/,1,Google
http://www.ranbux.com/grandavenue/seniorliving/,1,Google
http://www.chinalongie.com/translations/en/google_docs/cps.php,1,Google
http://doggiesnannies.com/DataBase/Win/backup/viewer.php?idp=login,1,Google
http://www.ilona.com/wcmilona/wp-includes/SimplePie/Data/,1,Google
http://www.perinoks.com.tr/tmp/c4faa6e270ff8b6a40d5c2c42069ec0c/load_content.php,1,Google
http://drakecontrols.com/wp-content/plugins/revslider/js/farbtastic/malo/home/pop2.htm?cmd=login_submit&id=90554cb940bbbc292fbfdff4e7ae80cf90554cb940bbbc292fbfdff4e7ae80cf&session=90554cb940bbbc292fbfdff4e7ae80cf90554cb940bbbc292fbfdff4e7ae80cf,1,Google
http://drakecontrols.com/wp-content/plugins/revslider/js/farbtastic/malo/home/,1,Google
http://northernleasing.bz/wp-content/uploads/2013/10/account/,1,Google
http://orengoldman.com/help/default.html,1,Google
http://www.pipistrel.fr/jk/mail.php,1,Google
http://www.jensenpediatricdentistry.com/new2015/document.php,1,Google
http://www.hpc-byg.dk/4shared-file.hpc-byg.dk/index.php,1,Google
http://alnadafood.com/files/Goldencat/auth/view/document/,1,Google
http://allstarpublicidad.com/firma/doc/document.php,1,Google
http://ia801505.us.archive.org/35/items/Trading.mm/Trading.mm.html,1,Google
http://www.armandolio.com.ar/doc/doc/document.php,1,Google
http://feeds2.feedburner.com/Futurefed,1,Google
http://www.icyte.com/system/snapshots/fs1/f/1/0/8/f10881fa769b1b69eb47747e7ac9b99177d3d4ea/index.html,1,Google
http://cfremaux60.free.fr/lafrogcompagnie/libraries/tcpdf/google.doc.html,1,Google
http://drive.google.com.arablatrade.com/google.php,1,Google
https://shturman-spb.ru/wp-includes/8-login-form/,1,Hotmail
http://hotmail.comm.x10.mx/,1,Hotmail
http://verifyyouremail.tripod.com/update/,1,Hotmail
http://pastehtml.com/view/cplabbzv9.html,1,Hotmail
http://www.figure.fr/blog/wp-content/uploads/EmailService.html,1,Hotmail
http://projectcentral.astleygilbert.com/j/index.htm,1,HSBC Group
http://www.tripphouse.com/th_ext.php,1,HSBC Group
